type,title,country,release_year,duration,listed_in,description,id,popularity,vote_count,vote_average
Movie,Burlesque: Heart of the Glitter Tribe,United States,2017,76 min,Documentaries,"This revealing documentary probes the onstage personas of Portland, Oregon, burlesque performers who practice wildly different art forms.",tt5143770,4.037,5,6.6
Movie,Catfight,United States,2016,96 min,"Comedies, Independent Movies",Two college frenemies whose lives aren't what they hoped meet up decades later and escalate their resentments from verbal jabs to bloody brawls.,tt5294198,13.336,106,5.3
Movie,How the Grinch Stole Christmas,United States,2000,105 min,"Children & Family Movies, Comedies",The Grinch decides to rob Whoville of Christmas – but a dash of kindness from little Cindy Lou Who and her family may be enough to melt his heart.,tt0170016,38.107,4632,6.6
Movie,Little Boxes,United States,2016,89 min,"Comedies, Dramas, Independent Movies","After moving from New York City to a small town in Washington state, an interracial couple and their preteen son struggle to adjust to their new life.",tt5030402,5.882,30,6.7
Movie,Aziz Ansari: RIGHT NOW,United States,2019,65 min,Stand-Up Comedy,"In a comedy special directed by Spike Jonze, Aziz Ansari shares deep personal insights and hilarious takes on wokeness, family and the social climate.",tt10575038,8.369,61,7.6
Movie,The Invitation,United States,2015,100 min,"Horror Movies, Independent Movies, Thrillers","A man accepts an invitation to a dinner party hosted by his ex-wife, an unsettling affair that reopens old wounds and creates new tensions.",tt2400463,15.127,1626,6.5
Movie,1 Mile to You,United States,2017,105 min,"Dramas, Romantic Movies, Sports Movies","After escaping the bus accident that killed his girlfriend, a high school student channels his grief into running, with the help of a new coach.",tt2184233,13.863,134,6.6
Movie,Take Me,United States,2017,84 min,"Comedies, Independent Movies","With his simulated kidnapping business flagging, an entrepreneur jumps at a weekend abduction opportunity – only to find the job isn't what it seems.",tt0810922,19.694,461,6.1
Movie,"Monster High: Scaris, City of Frights",United States,2013,60 min,Children & Family Movies,"When Clawdeen gets a chance to study with a top fashion designer, she and her pals hop on a plane to Scaris, France, the city where screams come true.",tt3611432,13.32,32,6.9
Movie,The Legacy of a Whitetail Deer Hunter,United States,2018,83 min,"Action & Adventure, Comedies, Dramas",A star of hunting videos strives to bond with his 12-year-old son on a wilderness trip but learns familial connections can't be forced.,tt4762824,11.319,61,5.0
Movie,Speech & Debate,United States,2017,96 min,"Comedies, Dramas, Independent Movies","Fed up with the hypocrisy of the adults around them, three creative high school misfits revive an old debate club as a way to fight back.",tt4843344,5.994,57,5.9
Movie,Blue Valentine,United States,2010,112 min,"Dramas, Independent Movies, Romantic Movies","As Cindy and Dean muddle through their languishing marriage, they hearken back to the golden days when life was filled with possibility and romance.",tt1120985,22.971,2121,6.9
Movie,Cristina,United States,2016,40 min,Documentaries,"In this short documentary, 37-year-old Cristina valiantly battles cancer while doing all she can to encourage others to live in the moment.",tt0497465,14.217,2602,6.8
Movie,Sommore: Chandelier Status,United States,2013,77 min,Stand-Up Comedy,"Luminous funnywoman Sommore wows Miami with her unique take on body modification, Internet sex, the world of celebrities and more.",tt3012832,2.135,2,7.0
Movie,Vegas Baby,United States,2016,78 min,Documentaries,"A Las Vegas doctor's controversial online contest sees anxious entrants vie for free in vitro fertilization, a procedure rarely covered by insurance.",tt0432373,10.48,42,5.1
Movie,All the Boys Love Mandy Lane,United States,2006,91 min,Horror Movies,"During a weekend excursion to a secluded ranch, an unwelcome visitor begins picking off the randy admirers of teenage temptress Mandy Lane.",tt0490076,14.488,403,5.5
Movie,Joan Rivers: Don't Start with Me,United States,2012,69 min,Stand-Up Comedy,"At 78, Joan Rivers has no interest in slowing down, and no one's immune from her caustic barbs in this stand-up special.",tt2519318,3.054,8,5.9
Movie,Katt Williams: Kattpacalypse,United States,2012,61 min,Stand-Up Comedy,"Urban comic Katt Williams ushers in Kattpacalypse, exploding with more energy than an atomic bomb and riffing on everything from Doomsday to Obama.",tt2370686,3.968,12,5.7
Movie,Her,United States,2013,126 min,"Dramas, Romantic Movies, Sci-Fi & Fantasy",Love comes to a lonely writer in the sleekest of packages when he finds himself falling for the advanced operating system he bought to run his life.,tt1798709,27.874,10122,7.9
Movie,Tallulah,United States,2016,112 min,"Dramas, Independent Movies","While searching for her ex-boyfriend, a young drifter impulsively kidnaps a baby from a neglectful mother and pretends the child is her own.",tt1639084,10.027,514,6.8
Movie,The Company Men,United States,2010,105 min,"Dramas, Independent Movies",A successful businessman comes face-to-face with America's downsizing epidemic when he loses his job and is forced to take a construction gig.,tt1172991,18.592,454,6.5
Movie,The Incredible Jessica James,United States,2017,84 min,"Comedies, Independent Movies, Romantic Movies","Burned by a bad breakup, a struggling New York City playwright makes an unlikely connection with a divorced app designer she meets on a blind date.",tt5990342,9.217,141,6.2
Movie,Extinction,United States,2018,95 min,"Action & Adventure, Dramas, Sci-Fi & Fantasy","Plagued by dreams of an alien invasion, a family man faces his worst nightmare when an extraterrestrial force begins exterminating Earth's inhabitants.",tt2109248,51.293,5733,5.9
Movie,1st Summoning,United States,2018,94 min,"Horror Movies, Independent Movies","Student filmmakers uncover occult rituals tied to an abandoned warehouse, then gradually realize the horror is closer than they think.",tt8142044,4.139,17,3.5
Movie,Barely Lethal,United States,2015,99 min,"Action & Adventure, Comedies",A girl raised to be a government assassin just wants to be a normal teen – so she runs away and pretends to be a high school exchange student.,tt1731701,19.77,707,5.6
Movie,Mississippi Grind,United States,2015,109 min,"Dramas, Independent Movies",A gambler mired in debt thinks another cardsharp may just be his good luck charm as the two head for New Orleans to buy into a high-stakes poker game.,tt2349144,10.396,296,6.0
Movie,Mojave,United States,2015,93 min,"Dramas, Independent Movies, Thrillers",A lethal game of cat and mouse stretches from the desert to Tinseltown after Hollywood bad boy Thomas runs afoul of a cunning and dangerous drifter.,tt2322517,10.383,76,4.9
Movie,The End of the Tour,United States,2015,106 min,"Dramas, Independent Movies","""Rolling Stone"" reporter David Lipsky shadows famed writer David Foster Wallace in this fictionalized account of their revealing five-day encounter.",tt3416744,15.043,377,7.1
Movie,Joe Mande’s Award-Winning Comedy Special,United States,2017,67 min,Stand-Up Comedy,"Stand-up comic Joe Mande aims for critical adulation with this special that covers dating shows, ""Shark Tank,"" Jewish summer camp and much more.",tt7183876,6.628,7,6.4
Movie,Lizzie Borden Took an Ax,United States,2014,87 min,Thrillers,"This made-for-TV drama chronicles the scandal and enduring mystery surrounding Lizzie Borden, who was tried in 1892 for axing her parents to death.",tt3118958,10.948,115,5.8
Movie,The Great Hack,United States,2019,114 min,Documentaries,Explore how a data company named Cambridge Analytica came to symbolize the dark side of social media in the wake of the 2016 U.S. presidential election.,tt4736550,16.671,272,6.9
Movie,Tusk,United States,2014,102 min,Horror Movies,"When a wise-guy podcaster interviews a disabled seafarer, he decides to embark on a transformational quest to track down a dangerous walrus-monster.",tt3099498,13.159,765,5.3
Movie,Victor,United States,2015,110 min,Dramas,"In 1962 Brooklyn, a Puerto Rican teen who joins a gang is seduced by violence and heroin. But can his mother's love and faith in God save him?",tt1976009,28.536,1454,5.8
Movie,The Competition,United States,2018,103 min,"Comedies, Romantic Movies","After developing an ""infidelity formula"" said to repel cheating, a popular blogger crosses paths with a charming lawyer willing to put it to the test.",tt0080556,4.335,10,7.1
Movie,Bolt,United States,2008,99 min,"Children & Family Movies, Comedies","This tale follows German shepherd Bolt, a canine actor who makes a cross-country trek when he's mistakenly shipped from Hollywood to New York City.",tt0397892,34.435,4274,6.4
Movie,D.L. Hughley: Contrarian,United States,2018,58 min,Stand-Up Comedy,"D.L. Hughley riffs on hot-button political issues, celebrity scandals, his mother's tough love and more in a rapid-fire stand-up show in Philadelphia.",tt8426270,2.786,8,5.6
Movie,Demetri Martin: The Overthinker,United States,2018,56 min,Stand-Up Comedy,"With his signature one-liners and drawings, Demetri Martin muses on doughnut holes, dogs, sports bars, the alphabet's most aggressive letters and more.",tt7725144,8.449,31,7.2
Movie,Life After Beth,United States,2014,89 min,"Comedies, Horror Movies, Independent Movies","Following the death of his beloved girlfriend, Beth, Zach is first shattered and then overjoyed when she inexplicably comes back to life.",tt2581244,17.994,447,5.4
Movie,Internet Famous,United States,2016,87 min,Comedies,Five viral Internet celebrities travel to a competition that will award one of them their own television series in this ensemble comedy.,tt5291862,3.974,41,3.9
Movie,Father of the Year,United States,2018,95 min,Comedies,A drunken debate between two recent college grads about whose father would win in a fight leads to mayhem when their dads take the challenge seriously.,tt7256866,16.244,321,5.4
Movie,Katt Williams: Live,United States,2006,85 min,Stand-Up Comedy,"Outspoken comedian Katt Williams pokes fun at a variety of topics, including sex, relationships, parenthood and trying to make it as an entertainer.",tt0810410,4.973,8,7.0
Movie,Obvious Child,United States,2014,84 min,"Comedies, Dramas, Independent Movies","After being fired from her job and dumped by her cheating boyfriend, a comedian has a one-night stand. Weeks later, she finds out she's pregnant.",tt2910274,8.55,307,6.6
Movie,Say When,United States,2014,99 min,"Comedies, Dramas, Independent Movies","Desperately clinging to her youth, 28-year-old Megan tells her boyfriend she's attending a career seminar but hangs out with a teenage friend instead.",tt0198226,NaN,NaN,NaN
Movie,Secret Obsession,United States,2019,98 min,Thrillers,"When Jennifer wakes up with amnesia after a traumatic attack, her doting husband cares for her. But she soon realizes the danger is far from over.",tt9419834,31.913,707,5.3
Movie,Short Term 12,United States,2013,97 min,"Dramas, Independent Movies","A new charge at a foster care facility dredges up the memories of a young supervisor's own troubled past, and her tough exterior begins eroding.",tt2370248,10.833,878,7.8
Movie,Tig,United States,2015,92 min,"Documentaries, Stand-Up Comedy",Comedian Tig Notaro announced her cancer diagnosis at what became a legendary stand-up set in 2012. Follow her search for humor amid devastating news.,tt3986532,8.204,63,7.2
Movie,"Frankenstein’s Monster’s Monster, Frankenstein",United States,2019,32 min,Comedies,"When actor David Harbour finds lost footage of his father's disastrous televised stage play of a literary classic, he uncovers shocking family secrets.",tt10516390,12.115,38,6.3
